date_x,illRate,stlRate,memRate,weekStart,date_y,lock27,lock52,lock1,cornLock27,soyLock27,wheatLock27,lock27Kt,year,week,month,stoppageHrs,hasStoppage
2021-09-07,562.5,566.25,685.0,2021-09-06,2021-09-11,83100,44518,49000,14600,68500,0.0,83.1,2021,36,9,0.0,False
2021-09-14,599.1666666666666,575.0,645.8333333333334,2021-09-13,2021-09-18,45100,70592,53200,12800,31400,0.0,45.1,2021,37,9,24.0,True
2021-09-21,709.0,688.0,885.0,2021-09-20,2021-09-25,36600,109690,41300,19200,12600,1600.0,36.6,2021,38,9,0.0,False
2021-09-28,779.1666666666666,845.8333333333334,1000.0,2021-09-27,2021-10-02,164000,285722,42800,73000,91000,0.0,164.0,2021,39,9,0.0,False
2021-10-05,691.6666666666666,712.5,762.5,2021-10-04,2021-10-09,308700,263186,19000,148700,158400,1600.0,308.7,2021,40,10,0.0,False
2021-10-12,495.0,549.0,532.0,2021-10-11,2021-10-16,498100,263570,52000,158100,340000,0.0,498.1,2021,41,10,0.0,False
2021-10-19,630.0,789.1666666666666,712.5,2021-10-18,2021-10-23,306900,231004,39200,168700,133500,1500.0,306.9,2021,42,10,0.0,False
2021-10-26,587.5,575.0,575.0,2021-10-25,2021-10-30,450600,328500,47000,163300,287300,0.0,450.6,2021,43,10,0.0,False
2021-11-02,472.5,404.1666666666667,359.1666666666667,2021-11-01,2021-11-06,359700,211896,40400,116600,243100,0.0,359.7,2021,44,11,24.0,True
2021-11-09,508.0,416.0,390.0,2021-11-08,2021-11-13,577900,260454,50400,274600,301700,1600.0,577.9,2021,45,11,0.0,False
2021-11-16,457.0,362.0,327.0,2021-11-15,2021-11-20,488945,310250,15300,221645,259700,7600.0,488.945,2021,46,11,0.0,False
2021-11-23,468.0,373.0,332.0,2021-11-22,2021-11-27,389700,248000,46600,192200,189600,4700.0,389.7,2021,47,11,0.0,False
2021-11-30,480.0,374.0,345.0,2021-11-29,2021-12-04,651600,179202,36400,363500,261000,4700.0,651.6,2021,48,11,0.0,False
2021-12-07,571.6666666666666,454.1666666666667,425.0,2021-12-06,2021-12-11,487700,313290,35800,261200,226500,0.0,487.7,2021,49,12,0.0,False
2021-12-14,655.0,635.0,545.0,2021-12-13,2021-12-18,521780,236146,64400,273100,245480,3200.0,521.78,2021,50,12,72.0,True
2021-12-21,737.5,725.0,550.0,2021-12-20,2021-12-25,387800,197640,39200,213500,174300,0.0,387.8,2021,51,12,0.0,False
2021-12-28,715.0,655.0,590.0,2021-12-27,2022-01-01,351600,220884,53600,149000,201000,0.0,351.6,2021,52,12,48.0,True
2022-01-04,564.1666666666666,473.3333333333333,433.3333333333333,2022-01-03,2022-01-08,255500,257956,31200,142300,111700,1500.0,255.5,2022,1,1,0.0,False
2022-01-11,700.0,675.0,467.0,2022-01-10,2022-01-15,199400,243588,49000,85400,114000,0.0,199.4,2022,2,1,0.0,False
2022-01-18,850.0,730.0,575.0,2022-01-17,2022-01-22,274400,458828,42000,90100,182700,1600.0,274.4,2022,3,1,24.0,True
2022-01-25,860.0,775.0,625.0,2022-01-24,2022-01-29,156000,295544,37800,44500,106700,4800.0,156.0,2022,4,1,24.0,True
2022-02-01,870.8333333333334,720.8333333333334,616.6666666666666,2022-01-31,2022-02-05,274872,254700,51800,118850,156022,0.0,274.872,2022,5,1,0.0,False
2022-02-08,721.0,628.0,530.0,2022-02-07,2022-02-12,176100,201716,48200,79300,96800,0.0,176.1,2022,6,2,0.0,False
2022-02-15,693.0,567.0,480.0,2022-02-14,2022-02-19,150800,344650,44800,96800,53400,0.0,150.8,2022,7,2,24.0,True
2022-02-22,556.0,470.0,415.0,2022-02-21,2022-02-26,206644,271100,56000,166044,39000,1600.0,206.644,2022,8,2,0.0,False
2022-03-01,617.0,480.0,430.0,2022-02-28,2022-03-05,343100,246600,44400,245200,94900,3000.0,343.1,2022,9,2,0.0,False
2022-03-08,892.8571428571429,767.8571428571429,664.2857142857143,2022-03-07,2022-03-12,283422,253700,30400,179122,104300,0.0,283.422,2022,10,3,24.0,True
2022-03-15,990.0,870.8333333333334,765.0,2022-03-14,2022-03-19,322880,330520,39600,173100,141780,8000.0,322.88,2022,11,3,0.0,False
2022-03-22,845.8333333333334,737.5,662.5,2022-03-21,2022-03-26,373900,385272,46200,224900,149000,0.0,373.9,2022,12,3,0.0,False
2022-03-29,814.2857142857143,700.0,610.7142857142857,2022-03-28,2022-04-02,404100,216950,39700,265900,130200,6400.0,404.1,2022,13,3,0.0,False
2022-04-05,893.75,722.5,622.5,2022-04-04,2022-04-09,403300,329000,33600,230200,166900,3200.0,403.3,2022,14,4,0.0,False
2022-04-12,805.0,655.0,566.0,2022-04-11,2022-04-16,588300,233818,48300,400300,180100,7900.0,588.3,2022,15,4,72.0,True
2022-04-19,611.25,502.5,481.25,2022-04-18,2022-04-23,571760,275707,47600,414500,142860,3200.0,571.76,2022,16,4,0.0,False
2022-04-26,566.6666666666666,470.8333333333333,429.1666666666667,2022-04-25,2022-04-30,547350,226422,16800,387150,157000,1600.0,547.35,2022,17,4,0.0,False
2022-05-03,552.1428571428571,402.14285714285717,390.0,2022-05-02,2022-05-07,635800,243050,15400,428300,207500,0.0,635.8,2022,18,5,0.0,False
2022-05-10,522.6,383.0,345.6,2022-05-09,2022-05-14,596800,209530,29400,355800,241000,0.0,596.8,2022,19,5,48.0,True
2022-05-17,466.625,341.875,328.5,2022-05-16,2022-05-21,592800,95200,23200,406400,184900,1500.0,592.8,2022,20,5,48.0,True
2022-05-24,434.75,306.25,301.625,2022-05-23,2022-05-28,751700,162000,33600,559000,167100,25600.0,751.7,2022,21,5,0.0,False
2022-05-31,441.42857142857144,302.14285714285717,297.57142857142856,2022-05-30,2022-06-04,437400,113151,33000,288600,145600,3200.0,437.4,2022,22,5,0.0,False
2022-06-07,435.375,310.75,307.875,2022-06-06,2022-06-11,694530,106400,28000,441700,248030,4800.0,694.53,2022,23,6,0.0,False
2022-06-14,469.1666666666667,361.6666666666667,344.6666666666667,2022-06-13,2022-06-18,631500,108550,29400,369100,260800,1600.0,631.5,2022,24,6,0.0,False
2022-06-21,488.6666666666667,401.44444444444446,384.44444444444446,2022-06-20,2022-06-25,486320,114690,18200,301100,175620,9600.0,486.32,2022,25,6,0.0,False
2022-06-28,423.6666666666667,353.6666666666667,364.22222222222223,2022-06-27,2022-07-02,719900,136750,76222,318800,393100,4800.0,719.9,2022,26,6,0.0,False
2022-07-05,403.75,324.125,335.0,2022-07-04,2022-07-09,527700,156400,43400,339800,186300,1600.0,527.7,2022,27,7,48.0,True
2022-07-12,408.2857142857143,332.14285714285717,328.57142857142856,2022-07-11,2022-07-16,519200,147190,43400,288000,228000,3200.0,519.2,2022,28,7,0.0,False
2022-07-19,459.125,372.875,354.125,2022-07-18,2022-07-23,428800,103672,32200,248700,173900,0.0,428.8,2022,29,7,24.0,True
2022-07-26,455.0,401.375,387.875,2022-07-25,2022-07-30,478100,213975,39200,262650,213850,1600.0,478.1,2022,30,7,24.0,True
2022-08-02,453.6666666666667,401.44444444444446,388.1111111111111,2022-08-01,2022-08-06,602240,127286,23800,295900,295140,11200.0,602.24,2022,31,8,0.0,False
2022-08-09,447.0,377.22222222222223,372.0,2022-08-08,2022-08-13,355100,151718,30800,163700,183400,6400.0,355.1,2022,32,8,0.0,False
2022-08-16,448.2857142857143,389.85714285714283,378.2857142857143,2022-08-15,2022-08-20,260900,69385,30300,96900,162400,0.0,260.9,2022,33,8,48.0,True
2022-08-23,464.125,388.125,377.875,2022-08-22,2022-08-27,243440,75800,26600,48900,191340,3200.0,243.44,2022,34,8,24.0,True
2022-08-30,512.5,412.0,417.25,2022-08-29,2022-09-03,188300,43800,8400,80100,103500,4700.0,188.3,2022,35,8,24.0,True
2022-09-06,646.875,561.0,528.125,2022-09-05,2022-09-10,149100,74027,26600,21900,127200,0.0,149.1,2022,36,9,0.0,False
2022-09-13,816.6666666666666,693.8333333333334,656.6666666666666,2022-09-12,2022-09-17,116600,70600,22400,39000,68000,6400.0,116.6,2022,37,9,24.0,True
2022-09-20,951.625,954.75,925.0,2022-09-19,2022-09-24,58600,114100,47600,23900,31600,3100.0,58.6,2022,38,9,0.0,False
2022-09-27,1157.142857142857,1250.0,1428.5714285714287,2022-09-26,2022-10-01,171100,102150,43600,97100,72400,1600.0,171.1,2022,39,9,0.0,False
2022-10-04,1880.5555555555557,2266.6666666666665,2427.777777777778,2022-10-03,2022-10-08,276700,354563,16800,110700,164400,1600.0,276.7,2022,40,10,24.0,True
2022-10-11,2075.0,2653.125,2812.5,2022-10-10,2022-10-15,421600,199968,18200,101000,320600,0.0,421.6,2022,41,10,0.0,False
2022-10-18,1937.5,1818.75,1978.125,2022-10-17,2022-10-22,315322,185200,25200,80100,232022,0.0,315.322,2022,42,10,0.0,False
2022-10-25,2066.6666666666665,2216.6666666666665,1877.7777777777778,2022-10-24,2022-10-29,341800,174000,23800,80600,261200,0.0,341.8,2022,43,10,0.0,False
2022-11-01,1925.0,2007.875,1737.5,2022-10-31,2022-11-05,426833,182900,29400,158700,250000,0.0,426.833,2022,44,10,24.0,True
2022-11-08,1216.6666666666667,1020.8333333333334,958.3333333333334,2022-11-07,2022-11-12,440100,137900,14000,180000,260100,0.0,440.1,2022,45,11,24.0,True
2022-11-15,1206.25,1025.0,951.625,2022-11-14,2022-11-19,540844,278950,21000,279044,261800,0.0,540.844,2022,46,11,0.0,False
2022-11-22,944.4444444444445,850.0,820.8333333333334,2022-11-21,2022-11-26,504300,218850,27400,181500,322800,0.0,504.3,2022,47,11,24.0,True
2022-11-29,939.0625,842.3375,740.625,2022-11-28,2022-12-03,567000,214568,26600,193800,373200,0.0,567.0,2022,48,11,0.0,False
2022-12-06,877.7777777777778,805.5555555555555,708.3333333333334,2022-12-05,2022-12-10,466300,284590,18200,175100,289600,0.0,466.3,2022,49,12,24.0,True
2022-12-13,915.625,851.5625,695.3125,2022-12-12,2022-12-17,553600,212968,23800,229600,304100,19900.0,553.6,2022,50,12,24.0,True
2022-12-20,936.0714285714286,842.8571428571429,650.0,2022-12-19,2022-12-24,343200,271854,11200,155700,166700,20800.0,343.2,2022,51,12,72.0,True
2022-12-27,925.4166666666666,825.0,620.8333333333334,2022-12-26,2022-12-31,147700,228000,26600,73200,74500,0.0,147.7,2022,52,12,24.0,True
2023-01-03,885.9375,725.0,545.3125,2023-01-02,2023-01-07,103900,246600,4200,39500,52400,0.0,103.9,2023,1,1,96.0,True
2023-01-10,684.375,540.625,443.75,2023-01-09,2023-01-14,262700,250150,33800,70100,189400,3200.0,262.7,2023,2,1,0.0,False
2023-01-17,630.0,483.125,371.875,2023-01-16,2023-01-21,306500,343935,18200,109700,174500,1600.0,306.5,2023,3,1,0.0,False
2023-01-24,655.5555555555555,446.94444444444446,359.72222222222223,2023-01-23,2023-01-28,319800,296050,11200,71400,239200,6000.0,319.8,2023,4,1,24.0,True
2023-01-31,669.6428571428571,470.7142857142857,369.64285714285717,2023-01-30,2023-02-04,267800,278025,22800,23400,244400,0.0,267.8,2023,5,1,0.0,False
2023-02-07,598.8888888888889,464.72222222222223,347.5,2023-02-06,2023-02-11,235700,284750,18200,57300,178400,0.0,235.7,2023,6,2,0.0,False
2023-02-14,512.5,387.5,316.07142857142856,2023-02-13,2023-02-18,258761,415550,40600,75000,177361,6400.0,258.761,2023,7,2,0.0,False
2023-02-21,502.1875,374.84375,305.3125,2023-02-20,2023-02-25,183900,210050,18200,51100,132800,0.0,183.9,2023,8,2,0.0,False
2023-02-28,475.8333333333333,356.94444444444446,292.5,2023-02-27,2023-03-04,135100,226950,40600,49400,85700,0.0,135.1,2023,9,2,0.0,False
2023-03-07,487.1875,352.96875,290.3125,2023-03-06,2023-03-11,183700,241950,12600,102800,79400,1500.0,183.7,2023,10,3,24.0,True
2023-03-14,497.5,391.60714285714283,301.42857142857144,2023-03-13,2023-03-18,359000,189625,29800,158500,200500,0.0,359.0,2023,11,3,0.0,False
2023-03-21,530.0,436.42857142857144,337.85714285714283,2023-03-20,2023-03-25,362100,267700,21000,180700,176900,4500.0,362.1,2023,12,3,24.0,True
2023-03-28,571.25,439.375,361.5625,2023-03-27,2023-04-01,402000,299927,12600,199300,191500,4800.0,402.0,2023,13,3,0.0,False
2023-04-04,560.625,404.375,331.5625,2023-04-03,2023-04-08,428383,218550,36800,236600,190183,1600.0,428.383,2023,14,4,24.0,True
2023-04-11,531.25,380.78125,323.4375,2023-04-10,2023-04-15,444422,303000,8400,235700,197522,4800.0,444.422,2023,15,4,0.0,False
2023-04-18,466.5625,345.0,304.6875,2023-04-17,2023-04-22,506200,124054,26600,329000,170900,0.0,506.2,2023,16,4,552.0,True
2023-04-25,411.42857142857144,307.85714285714283,274.2857142857143,2023-04-24,2023-04-29,400600,178950,15400,216800,171200,7800.0,400.6,2023,17,4,1368.0,True
2023-05-02,350.3125,265.3125,251.25,2023-05-01,2023-05-06,237232,201298,24200,189400,44632,3200.0,237.232,2023,18,5,24.0,True
2023-05-09,287.1875,222.5,230.9375,2023-05-08,2023-05-13,173861,95218,23800,139300,34561,0.0,173.861,2023,19,5,0.0,False
2023-05-16,288.4375,226.25,224.6875,2023-05-15,2023-05-20,317444,174250,14000,271644,45800,0.0,317.444,2023,20,5,0.0,False
2023-05-23,272.5,211.42857142857142,211.42857142857142,2023-05-22,2023-05-27,653838,134304,16300,520883,132955,0.0,653.838,2023,21,5,0.0,False
2023-05-30,254.6875,203.125,210.0,2023-05-29,2023-06-03,453100,64450,7000,351300,101800,0.0,453.1,2023,22,5,0.0,False
2023-06-06,244.64285714285714,202.14285714285714,209.28571428571428,2023-06-05,2023-06-10,360200,54750,4200,274700,85500,0.0,360.2,2023,23,6,24.0,True
2023-06-13,236.42857142857142,206.60714285714286,207.85714285714286,2023-06-12,2023-06-17,401500,69300,17800,271700,129800,0.0,401.5,2023,24,6,0.0,False
2023-06-20,238.57142857142858,218.57142857142858,211.42857142857142,2023-06-19,2023-06-24,303140,80154,16800,154740,148400,0.0,303.14,2023,25,6,0.0,False
2023-06-27,242.08333333333334,223.33333333333334,231.66666666666666,2023-06-26,2023-07-01,296800,79800,25900,211600,85200,0.0,296.8,2023,26,6,0.0,False
2023-07-04,258.6111111111111,243.19444444444446,234.16666666666666,2023-07-03,2023-07-08,359648,123145,28000,159200,197248,0.0,359.648,2023,27,7,0.0,False
2023-07-11,310.3125,269.6875,248.125,2023-07-10,2023-07-15,279200,112854,22300,132800,146400,0.0,279.2,2023,28,7,0.0,False
2023-07-18,367.85714285714283,313.75,291.7857142857143,2023-07-17,2023-07-22,285500,100672,16800,131500,150900,1500.0,285.5,2023,29,7,0.0,False
2023-07-25,380.9375,340.0,317.1875,2023-07-24,2023-07-29,318800,105250,27300,133100,179300,1600.0,318.8,2023,30,7,0.0,False
2023-08-01,394.6875,353.75,335.9375,2023-07-31,2023-08-05,232200,64300,31900,112100,118500,1600.0,232.2,2023,31,7,0.0,False
2023-08-08,412.5,354.375,388.75,2023-08-07,2023-08-12,215900,121104,18200,98200,117700,0.0,215.9,2023,32,8,0.0,False
2023-08-15,401.7857142857143,358.57142857142856,387.85714285714283,2023-08-14,2023-08-19,140600,42895,6000,36500,104100,0.0,140.6,2023,33,8,0.0,False
2023-08-22,397.85714285714283,392.32142857142856,413.92857142857144,2023-08-21,2023-08-26,133300,61518,7200,39900,91800,1600.0,133.3,2023,34,8,0.0,False
2023-08-29,584.375,584.6875,754.6875,2023-08-28,2023-09-02,23700,83200,15400,12700,4800,6200.0,23.7,2023,35,8,0.0,False
2023-09-05,644.6428571428571,637.8571428571429,695.0,2023-09-04,2023-09-09,82200,69550,21600,25100,41100,16000.0,82.2,2023,36,9,0.0,False
2023-09-12,764.5833333333334,720.8333333333334,818.75,2023-09-11,2023-09-16,68900,41400,19600,26600,40700,1600.0,68.9,2023,37,9,0.0,False
2023-09-19,838.6111111111111,961.1111111111111,1033.3333333333333,2023-09-18,2023-09-23,48100,101900,46500,20500,27600,0.0,48.1,2023,38,9,0.0,False
2023-09-26,1000.0,1326.388888888889,1688.888888888889,2023-09-25,2023-09-30,110637,233750,32400,90300,18737,1600.0,110.637,2023,39,9,0.0,False
2023-10-03,987.5,956.25,1093.75,2023-10-02,2023-10-07,123600,225700,36400,34800,88800,0.0,123.6,2023,40,10,0.0,False
2023-10-10,657.5,641.6666666666666,624.4444444444445,2023-10-09,2023-10-14,265806,209308,21100,62700,203106,0.0,265.806,2023,41,10,24.0,True
2023-10-17,585.7142857142857,577.8571428571429,546.4285714285714,2023-10-16,2023-10-21,326300,235700,0,52600,273700,0.0,326.3,2023,42,10,0.0,False
2023-10-24,635.7142857142857,580.3571428571429,521.4285714285714,2023-10-23,2023-10-28,428500,333250,39200,201300,227200,0.0,428.5,2023,43,10,48.0,True
2023-10-31,563.125,548.4375,467.5,2023-10-30,2023-11-04,376700,260200,32400,156000,220700,0.0,376.7,2023,44,10,0.0,False
2023-11-07,512.5,466.6666666666667,402.0833333333333,2023-11-06,2023-11-11,389811,300650,32200,214500,175311,0.0,389.811,2023,45,11,0.0,False
2023-11-14,495.27777777777777,445.8333333333333,396.1111111111111,2023-11-13,2023-11-18,423864,297150,21800,208464,202800,12600.0,423.864,2023,46,11,24.0,True
2023-11-21,462.5,393.125,359.375,2023-11-20,2023-11-25,556100,329950,42000,357100,185000,12400.0,556.1,2023,47,11,0.0,False
2023-11-28,427.5,376.875,339.0625,2023-11-27,2023-12-02,422800,267354,26600,250600,159500,12700.0,422.8,2023,48,11,48.0,True
2023-12-05,397.1875,344.21875,297.1875,2023-12-04,2023-12-09,387711,189350,28000,193111,180600,8000.0,387.711,2023,49,12,0.0,False
2023-12-12,374.6875,326.875,281.25,2023-12-11,2023-12-16,362500,272058,22400,196700,161000,4800.0,362.5,2023,50,12,0.0,False
2023-12-19,377.8125,322.1875,270.0,2023-12-18,2023-12-23,289700,188446,30800,111000,173900,4800.0,289.7,2023,51,12,48.0,True
2023-12-26,400.5,319.0,272.0,2023-12-25,2023-12-30,188966,228871,19600,71266,98500,3200.0,188.966,2023,52,12,0.0,False
2024-01-02,404.0625,319.6875,274.375,2024-01-01,2024-01-06,216800,157850,15400,90700,116500,1600.0,216.8,2024,1,1,0.0,False
2024-01-09,420.9375,326.25,269.6875,2024-01-08,2024-01-13,358100,324400,15400,97300,260800,0.0,358.1,2024,2,1,0.0,False
2024-01-16,431.42857142857144,327.5,273.92857142857144,2024-01-15,2024-01-20,117400,184342,32200,46800,70600,0.0,117.4,2024,3,1,0.0,False
2024-01-23,433.2142857142857,323.2142857142857,270.35714285714283,2024-01-22,2024-01-27,152436,165718,23800,52100,100336,0.0,152.436,2024,4,1,0.0,False
2024-01-30,433.4375,345.625,280.9375,2024-01-29,2024-02-03,249000,317600,31300,41300,207700,0.0,249.0,2024,5,1,0.0,False
2024-02-06,451.07142857142856,352.85714285714283,310.35714285714283,2024-02-05,2024-02-10,184001,364531,35600,38701,145300,0.0,184.001,2024,6,2,0.0,False
2024-02-13,430.0,365.9375,343.75,2024-02-12,2024-02-17,201300,295050,38500,91700,109600,0.0,201.3,2024,7,2,0.0,False
2024-02-20,422.5,325.0,295.625,2024-02-19,2024-02-24,264800,345150,33000,54000,209200,1600.0,264.8,2024,8,2,0.0,False
2024-02-27,370.0,279.375,262.1875,2024-02-26,2024-03-02,177600,215022,36400,68900,97600,11100.0,177.6,2024,9,2,0.0,False
2024-03-05,350.7142857142857,267.85714285714283,250.0,2024-03-04,2024-03-09,225100,340700,27200,82100,133700,9300.0,225.1,2024,10,3,0.0,False
2024-03-12,363.125,263.75,246.5625,2024-03-11,2024-03-16,190100,246100,28000,91400,87500,11200.0,190.1,2024,11,3,0.0,False
2024-03-19,376.875,271.25,243.125,2024-03-18,2024-03-23,413300,395302,35400,164300,249000,0.0,413.3,2024,12,3,0.0,False
2024-03-26,355.7142857142857,259.2857142857143,233.57142857142858,2024-03-25,2024-03-30,367200,245250,46300,207700,154700,4800.0,367.2,2024,13,3,0.0,False
2024-04-02,335.9375,240.9375,227.5,2024-04-01,2024-04-06,252282,166100,5600,128200,122345,1737.0,252.282,2024,14,4,0.0,False
2024-04-09,316.42857142857144,227.67857142857142,219.28571428571428,2024-04-08,2024-04-13,274600,185508,39500,150700,116300,6000.0,274.6,2024,15,4,0.0,False
2024-04-16,295.3125,216.71875,211.875,2024-04-15,2024-04-20,280074,172952,9800,159574,115800,4700.0,280.074,2024,16,4,0.0,False
2024-04-23,271.94444444444446,207.36111111111111,200.55555555555554,2024-04-22,2024-04-27,291000,138562,12600,211400,78000,1600.0,291.0,2024,17,4,0.0,False
2024-04-30,295.9375,211.40625,197.8125,2024-04-29,2024-05-04,266500,146300,8400,224400,42100,0.0,266.5,2024,18,4,0.0,False
2024-05-07,315.4166666666667,228.75,202.5,2024-05-06,2024-05-11,265322,224450,0,199022,64800,1500.0,265.322,2024,19,5,0.0,False
2024-05-14,333.75,246.5625,209.0625,2024-05-13,2024-05-18,420300,289360,0,281600,137100,1600.0,420.3,2024,20,5,0.0,False
2024-05-21,319.6875,230.625,205.3125,2024-05-20,2024-05-25,323100,196450,28300,198700,122800,1600.0,323.1,2024,21,5,0.0,False
2024-05-28,315.3125,220.9375,205.3125,2024-05-27,2024-06-01,408900,179547,15700,281100,127800,0.0,408.9,2024,22,5,0.0,False
2024-06-04,314.6875,217.1875,203.125,2024-06-03,2024-06-08,261200,103300,1400,172200,89000,0.0,261.2,2024,23,6,0.0,False
2024-06-11,316.875,222.1875,203.125,2024-06-10,2024-06-15,370337,145300,14000,159200,198437,6300.0,370.337,2024,24,6,0.0,False
2024-06-18,316.0,216.5,202.0,2024-06-17,2024-06-22,269300,112250,37300,196300,57000,1600.0,269.3,2024,25,6,0.0,False
2024-06-25,309.72222222222223,213.75,202.22222222222223,2024-06-24,2024-06-29,368900,113550,47100,235000,130700,3200.0,368.9,2024,26,6,0.0,False
2024-07-02,317.5,215.3125,202.5,2024-07-01,2024-07-06,293000,113600,32200,173600,117800,1600.0,293.0,2024,27,7,0.0,False
2024-07-09,318.75,215.9375,212.1875,2024-07-08,2024-07-13,72300,185668,19600,45800,26500,0.0,72.3,2024,28,7,0.0,False
2024-07-16,360.35714285714283,260.0,218.92857142857142,2024-07-15,2024-07-20,131000,153900,32000,72700,53500,1600.0,131.0,2024,29,7,0.0,False
2024-07-23,425.7142857142857,305.0,235.71428571428572,2024-07-22,2024-07-27,380700,252108,25900,244600,133000,3100.0,380.7,2024,30,7,0.0,False
2024-07-30,434.64285714285717,313.92857142857144,255.0,2024-07-29,2024-08-03,416000,186250,19600,238700,177300,0.0,416.0,2024,31,7,0.0,False
2024-08-06,442.5,351.25,304.44444444444446,2024-08-05,2024-08-10,552300,219322,19600,320400,219300,4800.0,552.3,2024,32,8,0.0,False
2024-08-13,451.07142857142856,377.14285714285717,357.14285714285717,2024-08-12,2024-08-17,431200,241850,33000,295200,129600,4800.0,431.2,2024,33,8,0.0,False
2024-08-20,528.5714285714286,528.5714285714286,642.8571428571429,2024-08-19,2024-08-24,384000,161900,34000,238700,143700,1600.0,384.0,2024,34,8,0.0,False
2024-08-27,614.0625,617.1875,731.25,2024-08-26,2024-08-31,300400,160750,19600,205600,90000,4800.0,300.4,2024,35,8,0.0,False
2024-09-03,671.875,689.0625,765.625,2024-09-02,2024-09-07,282700,93894,18000,191000,74100,17600.0,282.7,2024,36,9,0.0,False
2024-09-10,764.0625,793.75,807.8125,2024-09-09,2024-09-14,145500,186968,35000,90700,42500,12300.0,145.5,2024,37,9,0.0,False
2024-09-17,792.5,810.7142857142857,817.8571428571429,2024-09-16,2024-09-21,230300,245568,25800,151500,61300,17500.0,230.3,2024,38,9,0.0,False
2024-09-24,789.0625,735.9375,725.0,2024-09-23,2024-09-28,164600,201208,33000,84100,72700,6300.0,164.6,2024,39,9,0.0,False
2024-10-01,808.9285714285714,750.0,696.4285714285714,2024-09-30,2024-10-05,196300,141400,32200,106800,87900,1600.0,196.3,2024,40,9,0.0,False
2024-10-08,815.9375,781.5625,665.625,2024-10-07,2024-10-12,343000,187554,37900,128800,214200,0.0,343.0,2024,41,10,0.0,False
2024-10-15,789.6428571428571,682.8571428571429,578.5714285714286,2024-10-14,2024-10-19,266399,199916,19600,123999,142400,0.0,266.399,2024,42,10,0.0,False
2024-10-22,791.0714285714286,753.5714285714286,542.8571428571429,2024-10-21,2024-10-26,481000,210658,46700,133500,346000,1500.0,481.0,2024,43,10,0.0,False
2024-10-29,871.4285714285714,848.2142857142857,689.2857142857143,2024-10-28,2024-11-02,487060,239650,40600,242700,244360,0.0,487.06,2024,44,10,0.0,False
2024-11-05,644.4444444444445,593.0555555555555,547.2222222222222,2024-11-04,2024-11-09,455000,285895,25200,258300,185500,11200.0,455.0,2024,45,11,0.0,False
2024-11-12,561.25,445.3125,378.4375,2024-11-11,2024-11-16,486500,238550,56500,274200,212300,0.0,486.5,2024,46,11,0.0,False
2024-11-19,537.1875,407.1875,355.0,2024-11-18,2024-11-23,646950,206825,39000,388750,250200,8000.0,646.95,2024,47,11,0.0,False
2024-11-26,534.5833333333334,399.1666666666667,335.4166666666667,2024-11-25,2024-11-30,545600,202550,44800,214200,323500,7900.0,545.6,2024,48,11,0.0,False
2024-12-03,495.0,386.0416666666667,325.4166666666667,2024-12-02,2024-12-07,540600,166400,21000,178100,361000,1500.0,540.6,2024,49,12,0.0,False
2024-12-10,494.6875,391.875,322.1875,2024-12-09,2024-12-14,536800,334700,30800,304300,232500,0.0,536.8,2024,50,12,0.0,False
2024-12-17,507.9166666666667,390.4166666666667,308.75,2024-12-16,2024-12-21,500300,270200,25200,300700,199600,0.0,500.3,2024,51,12,0.0,False
2024-12-24,507.9166666666667,393.5416666666667,303.3333333333333,2024-12-23,2024-12-28,667700,240850,36400,376500,283200,8000.0,667.7,2024,52,12,0.0,False
2024-12-31,511.5,385.0,305.5,2024-12-30,2025-01-04,429949,258650,14000,203149,225300,1500.0,429.949,2024,1,12,0.0,False
2025-01-07,509.6875,381.5625,292.1875,2025-01-06,2025-01-11,258800,172340,21200,130100,127200,1500.0,258.8,2025,2,1,0.0,False
2025-01-14,510.3125,375.46875,262.8125,2025-01-13,2025-01-18,258800,154400,15100,103300,155500,0.0,258.8,2025,3,1,0.0,False
2025-01-21,505.8333333333333,370.0,252.08333333333334,2025-01-20,2025-01-25,272900,335550,44100,95100,177800,0.0,272.9,2025,4,1,0.0,False
2025-01-28,517.8125,370.0,264.0625,2025-01-27,2025-02-01,279600,305400,31500,169400,105400,4800.0,279.6,2025,5,1,0.0,False
2025-02-04,541.9444444444445,398.3333333333333,294.1666666666667,2025-02-03,2025-02-08,382366,219750,21000,172400,169966,40000.0,382.366,2025,6,2,0.0,False
2025-02-11,539.5833333333334,472.9166666666667,343.75,2025-02-10,2025-02-15,336000,287850,46700,179700,156300,0.0,336.0,2025,7,2,0.0,False
2025-02-18,543.3333333333334,468.75,362.0833333333333,2025-02-17,2025-02-22,216400,162250,31200,126900,83100,6400.0,216.4,2025,8,2,0.0,False
2025-02-25,543.8888888888889,462.22222222222223,359.72222222222223,2025-02-24,2025-03-01,161100,221650,39500,77400,80500,3200.0,161.1,2025,9,2,0.0,False
2025-03-04,555.3571428571429,459.82142857142856,348.2142857142857,2025-03-03,2025-03-08,150900,192500,40100,119400,31500,0.0,150.9,2025,10,3,0.0,False
2025-03-11,576.5625,434.0625,356.875,2025-03-10,2025-03-15,367700,336136,34600,254500,87600,1600.0,367.7,2025,11,3,0.0,False
2025-03-18,574.6875,443.4375,348.75,2025-03-17,2025-03-22,358200,274400,37800,262200,96000,0.0,358.2,2025,12,3,0.0,False
